Datetime,Tweet Id,Text,Username
2023-02-13 12:38:58+00:00,1625112292076449792,"@MiaEvan05610933 Hi, sorry you weren’t able to get through to an adviser. Which department are you trying to contact &amp; do you have a general query I can help with here?  Adil",HMRCcustomers
2023-02-13 12:38:53+00:00,1625112272388464642,@KING_NAF Please note that we have escalated your query to the technical department to assist. ^LM,CartrackZA
2023-02-13 12:38:28+00:00,1625112166780088320,@fmbnnigeria @fmbnnigeria you don't reply to queries in your DM?,kingaakuby
2023-02-13 12:38:21+00:00,1625112136568700930,"@SidhwaniKishore Certain unscrupulous individuals are posing as HDFC Bank officials and responding to customer queries in an attempt to gain access to personal or financial information. We have reported this page. We are tagging the authorities here as well. At HDFC Bank, we never ask for",HDFCBank_Cares
2023-02-13 12:38:15+00:00,1625112114799976450,"@zile_kunene Hi Phumzile, thanks for reaching out. Please provide me with more information so I can best assist you with your query. RB",Rb__sa
2023-02-13 12:38:09+00:00,1625112088409677824,"@imtruthunter Hi, please call us at the number on the back of your card. Our team will be happy to assist you with your query. Thanks!",AmexIndia
2023-02-13 12:37:51+00:00,1625112014191304705,#6 🏡 Mortgage Documents &amp; Deeds - Keep these securely in Auderli and you will have instant access whenever those times come up when you want to query/double check your mortgage.,myauderli
2023-02-13 12:37:50+00:00,1625112006654300160,"@CCL_Robinhood Hello,
Greetings!

We request you to kindly DM us your contact details and location so that our concerned team can reach out to you and assist you on your query.

Regards,
Team BMW Motorrad India.",BMWMotorrad_IN
2023-02-13 12:37:48+00:00,1625112000375259136,"@Shivam31326668 Hi Shivam, We understand your query, and are here to help you. We will contact you at the earliest.",SBICard_Connect
2023-02-13 12:37:44+00:00,1625111983358988289,"@natocampa For us to assist you further with your query, we need you to please submit first a report through https://t.co/R8L0zvRhwk as we are unable to deal with this support over social channels. Our agents will get back to you as soon as we can. Thanks!",askdepop
2023-02-13 12:37:09+00:00,1625111837565157378,@SBICard_Connect it's 311 times complaint still sbi card unable to solve my query. 8 months already crossed.,durga445
2023-02-13 12:37:05+00:00,1625111820309774337,"@VikramAmgai Hi, further to our discussion over the call, the issue has been resolved. For any further queries, please reach out to us at support@olaelectric.com &amp; we'll get back to you!",OlaElectric
2023-02-13 12:36:59+00:00,1625111793231093760,"@chrissiepies Hello Chris, thank you for getting in touch. Please send us a DM with your details so that we can look into your query further. Thanks, Amy.",PolicyExpert
2023-02-13 12:36:14+00:00,1625111604047273984,"Overfitting in machine learning definition 

For any queries on the Data analytics &amp; Data Science course
Apply Now:  🌐 https://t.co/8rW1xnFKsB
Contact us:  📞9035613728, 8904229202

#overfittingmachinelearning #overfittingdata#datascience
#wininlifeacasdemy
@WILAcademy https://t.co/mKarLAAHi6",WILAcademy
2023-02-13 12:36:08+00:00,1625111580940677121,"@fkeyamo Is a big lie!!
A man who refuses to collect any money from Anambra state after his tenure.
I am an Activist, I stand for TRUTH!!!
Have u clear ur query with House of Assembly, over # 20,000 u suppose to give d new graduates??
I respected u while I was growing up...
Now, ehmmm...",ChkusChuks
2023-02-13 12:35:49+00:00,1625111500158300162,"Buy Right Now!
Note: shipping nationwide in 3 days.
To know more or order click on the link below
https://t.co/F5nahcK91y
or call us at 0322 4152000
For queries and questions DM us.
And follow @leomart.official https://t.co/PtYPBok0eN",LeoMart50
2023-02-13 12:34:18+00:00,1625111119076659200,"𝐂𝐇𝐈𝐂𝐊𝐄𝐍 𝐖𝐈𝐍𝐆𝐒

Delicious chicken wings with hot and spicy,Taste the #Delicious_food from the best restaurant in #Gopalganj at the best price.#Albaik Restaurant in #Gopalganj
For Any Query:
☎️Call: +91-9955113330
🌎Address:Cinema Road,Opposite style Up Mall, Gopalganj https://t.co/4CvOAF3hAS",AlBaikCFC
2023-02-13 12:34:12+00:00,1625111094829150208,"The new Bing, which runs on the OpenAI language model, a more advanced model than ChatGPT, can switch in and out of chat mode. The new Edge browser adds an AI-powered Bing bot for chatting and texting, which can summarize Web pages and respond to queries in conversational form.",RealOlaudah
2023-02-13 12:33:58+00:00,1625111034775175169,"Drop us a query today and we will assist you online.

#haimsait #onlinequeries #fasterassistance #wegotyou #customerservices https://t.co/RJRLRQrYa4",HaimsaIt
2023-02-13 12:33:52+00:00,1625111011723292673,@ElmaRyder @1BedsAreHomes Who is doing the recruitment? Who is paying them? How much are they paying? What are their credentials etc.? No answers despite multiple queries!,Dublinmarti
2023-02-13 12:33:28+00:00,1625110911156355072,"Building a SQL-like language to filter flows (instead of a classic query builder used in most products of the same kind). Go + TypeScript.

https://t.co/uTmxYCRavJ",vince2_
2023-02-13 12:33:22+00:00,1625110884334063621,"@T_I_G_E_R_72 @AskAmex @nsitharaman @nsitharamanoffc Hi, please call us at the number on the back of your card. Our team will be happy to assist you with your query. Thanks!",AmexIndia
2023-02-13 12:33:21+00:00,1625110880445927426,"Ruby on Rails is a legitimate choice for developers and organizations today! It is not only secure and scalable but also well-supported. 

Click for more queries: https://t.co/B2cxkuWT3g

#rubyonrails #rubyonrailsdeveloper #ruby #rubydeveloper #dianapps https://t.co/YPVjHjiihU",DianApps_Tech
2023-02-13 12:32:34+00:00,1625110683934416896,"This year, the Product Game #uxhackathon is powered by @striohealthcare  and brought to you by @uxhack_co .

Register Here: https://t.co/JlV9aLg7qa

For queries:
TRISHITA BISWAS (9674656669)
KAUSTAV ROY (9038540603)
SUVRA SHAW (7595925551)",GDSC_UEMK
2023-02-13 12:32:33+00:00,1625110680373190660,"@RAJAN_801 Dear Rambabu gupta, the resolution is taking longer than expected. Please bear with us while we're working on your query. We'll get back to you soon.",Lendingkart
2023-02-13 12:32:08+00:00,1625110573703655427,"@ematt A lot of things are going to change. 

Even shopping. With the shopping graph, Merchant Center, perhaps Pointy, and so on AI chat will have a big impact here as well.

Still, sites that demonstrate EEAT should do well for many (but not all) queries.",Marie_Haynes
2023-02-13 12:32:07+00:00,1625110569790623744,"@Suhelseth Answer to your query: He is just an Example
An example is one among many which best explains any fact or situation.
So he is just an example who best explains the fact how few people in the judiciary are.
FACT 👇👇 https://t.co/borRcrWSEv",BisalRath
2023-02-13 12:31:51+00:00,1625110503675805701,"@Gautam__1994 Dear Gautam/@@, the resolution is taking longer than expected. Please bear with us while we're working on your query. We'll get back to you soon.",Lendingkart
2023-02-13 12:31:36+00:00,1625110440463200256,"Ask your queries in dm .

#export #readytoexport #import #order #quality #dmus https://t.co/C9Mvjmv7Bq",Shakshi_Int
2023-02-13 12:31:13+00:00,1625110342111051776,MSPs query criminal justice social work future in NCS https://t.co/jq2PKwjmmW,jlsed
2023-02-13 12:31:10+00:00,1625110330291494913,"@O2 I’ve just had the worst customer service I’ve had from one of your advisors. I’ve been on the phone for 2 hours, an hour of which on hold. To have none of my questions or queries raised and then be hung up on. I want a call back.",GavlarMushing
2023-02-13 12:30:56+00:00,1625110272988835840,@vfsglobalcare Hello. I have sent a DM about a visa application for a school group travelling to Dubai next week. Could you please check your DMs to see this query? Thanks!,simcloughlin
2023-02-13 12:30:34+00:00,1625110179657269249,"It's a Fresh Start to the Week!

Let's make the most of it by committing to responsible lending practices and keeping our financial game strong. We’re here for you in case of any queries; reach us at +256417799700. #WeGuideYouProsper. https://t.co/UvwyhDX5Bn",UgMicrofinAuth
2023-02-13 12:30:33+00:00,1625110174720720897,"@alok_kamat Hi Alok,

We have received an update that your issue has now been resolved. We will be happy to help in case you have further queries. Thank you! - Akshata",RelianceDigital
2023-02-13 12:30:14+00:00,1625110097348239361,A retirement calculator is a tool that can help you estimate how much money you will need to save in order to achieve a comfortable retirement. You can check out our comprehensive retirement calculator here: https://t.co/svK8inb9sa Query on 9051052222 #DaycoIndia. https://t.co/TIiVF8upOl,DaycoIndia
2023-02-13 12:30:10+00:00,1625110080738983937,"@sanjayofficial8 Hi, please share your Query reference no. (if any) and the order / transaction ID or the relevant screenshot so that we can assist you better. Thanks!",Paytmcare
2023-02-13 12:30:00+00:00,1625110037579407365,"@connorbearse I think some sites will do very well.

For some queries people will still be seeking out opinion and experience. 

Many smaller but good sites that couldn't succeed in the past may do well, especially considering large competitors who currently thrive bc of SEO may die out.",Marie_Haynes
2023-02-13 12:30:00+00:00,1625110035490566144,"On a query posed over crypto mining in Lok Sabha, Union Finance Minister Nirmala Sitharaman said under India's Presidency, G20 members are working together to bring a collective standard operating procedure on it.

#NirmalaSitharaman #financeministry  #G20summit https://t.co/6AnxDctQRy",TheStatesmanLtd
2023-02-13 12:29:54+00:00,1625110012870770688,@Cashify_  We hope the issue has been addressed via telephonic conversation with our team. Feel free to get back to us via DM for any other queries. We will be happy to assist you further.,Cashify_
2023-02-13 12:29:54+00:00,1625110009603301376,"@MrIHistory93 Hi Mr I. For any general queries, please email examine@aqa.org.uk ^LM",AQA
2023-02-13 12:29:35+00:00,1625109931773894664,"Buy Right Now!
Note: shipping nationwide in 3 days.
To know more or order click on the link below
https://t.co/F5nahcK91y
or call us at 0322 4152000
For queries and questions DM us.
And follow @leomart.official https://t.co/evP7gLu60q",LeoMart50
2023-02-13 12:29:30+00:00,1625109909992837120,"Hi, I’m Mustafa M. Jumaah, Community Management Lead – Tech at #Careem where I focus on using automation to deliver exceptional customer care at scale and provide efficient and accurate responses to customer and Captain queries. https://t.co/iGP96t6vOQ",careem
2023-02-13 12:29:04+00:00,1625109802052620292,@xoktaeng_ Taking a break in the middle of the QnA so I can continue replying mentions. Has your query been answered yet?,tuduminc
2023-02-13 12:28:45+00:00,1625109722289565697,Join in to learn more about flutter and clear any queries you have :),TRRohit20
2023-02-13 12:28:45+00:00,1625109721643466754,"Benefits of Black Pepper
✅ High in anti-oxidants
✅ Boosts absorption of nutrients
✅Promotes gut health
✅ Helps to reduce appetite
✅Has cancer fighting properties
✅Lowers Cholesterol
✅ Helps blood sugar control
0794278775 Call/WhatsApp to order/Queries",Mary_Imani_2030
2023-02-13 12:28:01+00:00,1625109535907098625,Cache your SQL queries with Redis in C# https://t.co/XvQNAcaAUU #messaging,htmlemailio
2023-02-13 12:27:27+00:00,1625109394265456640,@calvindadon Please send mail to flp@uj.ac.za regarding your query,UJAccountancy
2023-02-13 12:27:27+00:00,1625109394097844224,@PratikPrasun We have responded to your query over DM.,TataPower
2023-02-13 12:27:24+00:00,1625109381191766017,"@Stephen37697424 Hi @Stephen37697424, We're sorry to hear that this has been your experience, please contact the MTN coverage department at 0839001212 or log a query here https://t.co/dBetm4L7Gs and they will be able to assist.~XH",MTNza
2023-02-13 12:27:10+00:00,1625109321980805121,@realFFK All these long grammer na waste of time oga. Go and answer to ur query. I pray you're detained till after elections. Basket mouth,Snr_Collins001
2023-02-13 12:27:08+00:00,1625109315370766338,"@SumitKu18666510 Hi, further to our discussion over the call, the issue has been resolved. For any further queries, please reach out to us at support@olaelectric.com &amp; we'll get back to you!",OlaElectric
2023-02-13 12:26:38+00:00,1625109189466128387,All Attention Is Good Attention: Search Engine Queries on Tesla Surge as Rivals Take a Dig at the EV Giant via Super Bowl Ads https://t.co/L671ooPdHR,wccftech
2023-02-13 12:26:26+00:00,1625109138459004928,@yas_conneely Please can you provide an outline of your query so we can point you in the right direction? Thanks!,TicketmasterCS
2023-02-13 12:26:25+00:00,1625109135481245698,"@sushanth1525 Hi Sushanth, we have taken up your query with concern team. In meanwhile DM us with your registered email and mobile number with Bank records to assist further. -Ajay, Service Manager https://t.co/dQJRt1RRW2",HDFCBank_Cares
2023-02-13 12:26:19+00:00,1625109110986313729,I need help on possibly ammending a BA holidays booking i have already explined everything in direct message twice and provided all my booking details &amp; my query as requested but I am not getting responses @British_Airways,lh1293
2023-02-13 12:25:27+00:00,1625108890781380608,"@vijayanandagp1 Hey, further to our discussion over call, your Ola Scooter is back in action and ready for more revolutionary rides. For any further queries, please reach out to your dedicated brand champion or call on the service helpline provided to you from 8 am to 8 pm &amp; we'll be there!",OlaElectric
2023-02-13 12:25:24+00:00,1625108879397756932,"@Jagdish50261499 Hi Jagdish, we have responded to your query on email, ticket ID for reference is 1058.",ZypeApp
2023-02-13 12:25:09+00:00,1625108814679937025,@GoFirstairways You thieves haven't responded to my query why so,RahulSh82460303
2023-02-13 12:25:00+00:00,1625108777220599809,"📂MSSQL Select Table Definition

MSSQL has an information schema that provides tables that contain information about the tables that we have created in our database

This queries could be useful for starting to create the db documentation https://t.co/rQlzklzaaR",developer_fabio
2023-02-13 12:24:42+00:00,1625108703090290688,"It must be Monday: every query to ""the new Bing"" experience gets me this. https://t.co/64dzbggnvy",paulrobichaux
2023-02-13 12:24:40+00:00,1625108695976923136,"@Bangineer Dear Customer, Regret the inconvenience.

With reference to your claim query, please note the given number is incomplete/invalid please coordinate with the concerned hospital TPA desk for quick assistance.",CholaMS
2023-02-13 12:24:29+00:00,1625108646865604609,"@MaSamula_pro Hi @MaSamula_pro, Thank you for your message. We sincerely apologise for the delay in response. We have escalated your query to the Customer Services Manager for urgent attention. Our sincere apologies for the inconvenience.",CatFootwearSA
2023-02-13 12:24:26+00:00,1625108636069507077,"@MikeSonko I am selling Garlic. Benefits of Garlic/Kitunguu Saumu Powder
✅ Boosts immune system
✅ Reduces high blood pressure
✅ Helps lower cholesterol levels
✅Has anti-biotic properties
✅ Prevents cold and flu. 
0794278775 Call/WhatsApp to order/Queries",Mary_Imani_2030
2023-02-13 12:24:21+00:00,1625108613311111168,"MusicLM generates minute-long high-quality music in all styles and genres based on a simple text query in natural human language.
https://t.co/gAaP6eeRik https://t.co/CUtByJgQI7",savanna_silicon
2023-02-13 12:24:19+00:00,1625108605690159104,"@ScottBrerton So we can look into this further for you, please DM us more info on your query, including the following:

- Your full name and title
- Full address inc. postcode
- Contact number &amp; email address
- Any relevant reference numbers

^RM",RoyalMailHelp
2023-02-13 12:23:54+00:00,1625108500350214153,@realFFK Because u speak and post carelessly.....then go and answer your query,alukoro5
2023-02-13 12:23:52+00:00,1625108491961761794,"📈 Monitor your data lake's performance using Amazon CloudWatch, &amp; optimize performance using Redshift when you need to query data quickly.",moderndatastack
2023-02-13 12:23:51+00:00,1625108490166620160,"#cefixime &amp; #Sulbactam #tablets
▶Used in the #treatment  of #bacterialinfection
▶ Works by stopping the growth of #bacteria
For more queries call us at
+91-7888398911, +91-9815990609
Visit our website
https://t.co/11VBodIiuR
#thirdpartymanufacturing #pharma #pharmacy #medicine https://t.co/Exx0xkM2mi",SaturnFormulat2
2023-02-13 12:23:51+00:00,1625108489302573056,📦 Store code bundle in a versioned S3 bucket accessible to all child Silo Accounts with resource policies for privacy. 💡 Query data with Athena!,moderndatastack
2023-02-13 12:23:42+00:00,1625108451344121862,@etihad @EtihadHelp could someone please help with the above query?,dorpido
2023-02-13 12:23:34+00:00,1625108419459039233,"@amol65 Hi, further to our discussion over call, the issue has been resolved. For any further queries, please reach out to us on support@olaelectric.com &amp; we'll get back to you!",OlaElectric
2023-02-13 12:23:27+00:00,1625108388102168577,"@seanknght Hi @seanknght, we invite you to send us a DM regarding your query for us to conduct checks on your behalf and advise you accordingly. 
-Joy.",ncbja
2023-02-13 12:23:25+00:00,1625108379579588608,"@pravin4262 Dear Customer, we request you to share the reference number you may have received through email after filling the Queries/Feedback form for us to track &amp; assist you.",HDFCBank_Cares
2023-02-13 12:23:12+00:00,1625108324831330304,"Get all your queries resolved on Rainbow Helpline. So, Don't forget to tune into FM Rainbow 102.6 Tomorrow at 01:02PM https://t.co/iKceifmw8W",fmrainbowdelhi
2023-02-13 12:22:52+00:00,1625108243508002817,"@Akashkatweet This call was in regard to the query you had raised with us. 

^Yasir",SwiggyCares
2023-02-13 12:22:49+00:00,1625108228525768715,"Dear @EU_Commission , after recent earthquake in Turkey, I begin to read claims even EU is not capable enough for an emergency aid whithin first 48 hours in case of a serious earthquake / disaster. I could not find a proper answer to my query in internet.",VenueBirden
2023-02-13 12:22:36+00:00,1625108173932621824,"Homes available to bid for this week are now live until Monday 20th February at 10am on https://t.co/5CxgNHCrCV.

Please call 01750 724444 or Freephone 0800 0193 222 if you have any queries. https://t.co/CMzJB29poa",ScotBordersHA
2023-02-13 12:22:31+00:00,1625108155561824260,"Dear @TheOfficialSBI ,
My Elite credit has been blocked twice for &gt; 20 days twice in a span of 2 mnths. I hav been following up with the cus. care team bt nothing is resolved. Hw can ur team tak &gt;20 days to resolve a simple issue.Query no. 1304110423194.#poorcustomerservice",RishavS40432621
2023-02-13 12:22:13+00:00,1625108078629724160,"@gazzaavery Hi Gary 👋, I have sent you a DM regarding your query. Thanks, Tshidi ✈️",easyJet
2023-02-13 12:22:11+00:00,1625108068311891968,"@MCA21India @narendramodi @nsitharaman Dear @MCA21India, We are unable to file PAS-3 of Sparkle Eco Innovation Pvt Ltd. On entering CIN query pops up that ""Form Filling is not allowed since Declaration for COB is not filled in form INC-20A"". The Form INC-20A has also been filed vide SRN R51264828 dated 25/08/2020. https://t.co/TP0usChwMW",csmanishpatel
2023-02-13 12:22:08+00:00,1625108057100521474,"@NykaaMan The worst application . Didn’t get the discount for a new account as mentioned. Didn’t resolve customer query. When ordered, gets the wrong product. Terrible for people who have gifting plans. Doesn’t resolve query after 3 calls.",BhavyaK63400744
2023-02-13 12:22:01+00:00,1625108027459375105,"@PrasenjeetGudia Hi, we are here to help. Please share query reference no. (if any)/ registered mobile number via DM so that we may assist you in a better way please avoid sharing your personal details on public platform, best is to DM us. We suggest you to kindly get these deleted. Thanks! https://t.co/BEb65hc2Id",paytmbankcare
2023-02-13 12:21:53+00:00,1625107994332520448,"@_krishna_murthy Great work Krishna! Just wondering as the feature fusion part is zero-shot, I assume these features do not encode spatial relationships? For example, it would not work if we query using the prompt like ‘the chair closer to the table’? Is this what you mean by instance confusion?",liu_shikun
2023-02-13 12:21:52+00:00,1625107991484592128,"@citizentvkenya Benefits of Garlic/Kitunguu Saumu Powder
✅ Boosts immune system
✅ Reduces high blood pressure
✅ Helps lower cholesterol levels
✅Has anti-biotic properties
✅ Prevents cold and flu
✅ Strengthens Bones
0794278775 Call/WhatsApp to order/Queries",Mary_Imani_2030
2023-02-13 12:20:55+00:00,1625107748802244615,"@citizentvkenya Benefits of Garlic/Kitunguu Saumu Powder
✅ Boosts immune system
✅ Reduces high blood pressure
✅ Helps lower cholesterol levels
✅Has anti-biotic properties
✅ Prevents cold and flu
✅ Strengthens Bones
0794278775 Call/WhatsApp to order/Queries",Mary_Imani_2030
2023-02-13 12:20:31+00:00,1625107650269663232,"@very_sensual Your concern related to the deposit request is already under investigation. Please be patient and we'll update you as soon as we know what happened. Sorry for any inconvenience. For further queries, you can DM us directly. Thanks!",SportyBet
2023-02-13 12:20:02+00:00,1625107529746325506,"You can also consult with us online via AccuRx Triage: https://t.co/UjgYOXAMMx

Please bear in mind that it may take 3 working days to deal with your query!

DO NOT USE FOR URGENT MATTERS!

This is not a way to book appointments or order repeat prescriptions. https://t.co/IZrODhq36m",GrimethorpeSur1
2023-02-13 12:19:54+00:00,1625107494472122368,"@Nawab_13 Sir, Railway and its employees never ask UPI details from passengers. Some fradusters are targeting Railway user who raised their query on social media platforms . Kindly register your complaint on https://t.co/SstoVjVJTn  

-IRCTC Official",RailwaySeva
2023-02-13 12:19:19+00:00,1625107346455134208,"@Nawab_13 Sir, Railway and its employees never ask UPI details from passengers. Some fradusters are targeting Railway user who raised their query on social media platforms . Kindly register your complaint on https://t.co/EN4Y4FhGUP 

-IRCTC Official",RailwaySeva
2023-02-13 12:19:10+00:00,1625107310761705473,😃She believed she was writing to a person at Google HQ when typing in search queries https://t.co/0qcCrgxTRC,Claire_Maurel
2023-02-13 12:19:08+00:00,1625107303409090561,"Benefits of Garlic/Kitunguu Saumu Powder
✅ Boosts immune system
✅ Reduces high blood pressure
✅ Helps lower cholesterol levels
✅Has anti-biotic properties
✅ Prevents cold and flu
✅ Strengthens Bones
0794278775 Call/WhatsApp to order/Queries",Mary_Imani_2030
2023-02-13 12:19:06+00:00,1625107294773215232,"Listen to our live phone-in program #PublicSpeak at 9.30pm on FM Gold📻100.1

Discussion on ""Govt Schemes for Animal Husbandry &amp; Dairying"" with Dr. Lipi Sairiwal, Assistant Commissioner, @Dept_of_AHD

❓Ask questions on: 011-23717106, 011-23314444

🖊️Post queries on by #Askair https://t.co/S1Xom35az9",airnewsalerts
2023-02-13 12:18:41+00:00,1625107188292419584,Does anyone else read their query package after letting it sit for a day and think it’s awful? Is this just nerves? #amquerying #momswritersclub,CressClarence
2023-02-13 12:18:34+00:00,1625107160580620288,"@TuhinMehta Dear Sir, please connect with our customer care team on the contact number 1800 102 1916 Our team will help you further with your query.",KarurVysyaBank_
2023-02-13 12:18:32+00:00,1625107151227322378,"🌐 Visit Website: https://t.co/xQQURPLMw7
☎ For further queries, contact us at – +91-9549892293
Mail:- marketing@rapidorganic.com, sales@rapidorganic.com, bdm@rapidorganic.com

#raiseeds #mustardseeds #mustard #organicmustardseeds #fresh #organicspices #spices #organicfood",rapidorganic
2023-02-13 12:17:24+00:00,1625106865784000513,@IIFL_Finance My query is resolved,danesgwar13344
2023-02-13 12:17:19+00:00,1625106843071664128,@neilms3 @StandardBankZA @mrpwong51 I think @StandardBankZA has bigger problems with their system failures than to worry about a lowly customer like myself... #ucount (u don't count) query is outstanding for more than a week now.,neelkd
2023-02-13 12:16:40+00:00,1625106682627125248,"India’s Best CA &amp; CMA …Inter &amp; Final …SFM &amp; FM...By Aaditya Jain 

 Avail Bumper Discount on Early Registration 

Only A Few Seats Left 

For Any Query Call Us at 7011729336 or Email at Pendriveclassbyajc@gmai.com 

Team Aaditya Jain Classes https://t.co/sDpyHlwCU9",AadityaCa
2023-02-13 12:15:30+00:00,1625106388224466944,"@VaynerJeff @indexsy Yes/No/Maybe.

Believing something and having G confirm it are two different things :D

And PS is still somewhat simplistic.
Chances are, G are definitely using something like it,
in various ways ...
... but they have to consider things like query refinements etc.",darth_na
2023-02-13 12:15:27+00:00,1625106376807665670,"@ShivangAchary12 Hi Shivang Acharya, thank you for connecting with us. Kindly elaborate your query for us to assist you further. ~ SF",StanChart
2023-02-13 12:14:58+00:00,1625106252526194688,"@jmiguelmarcos25 Hi,

Thank you for contacting us. 

Please can you DM us in regards to your order so we can have a look into your query. 

Kind regards, 

Haris",FootpatrolHelp
2023-02-13 12:14:57+00:00,1625106250353741824,@ashwin_aravinth Thank you for contacting Protean (formerly NSDL e-Gov). We request you to submit your query along with required details at https://t.co/nEPkJYCgGF or you may also write to us at tininfo@proteantech.in. Our team will investigate and revert you shortly on the email ID provided.,Protean_Tech
2023-02-13 12:14:36+00:00,1625106159156752390,"@martinjwhunter1 Hi Martin, I'm sorry you're having problems getting in touch with us. We can help with most queries here if you can DM your full address &amp; DoB. Thanks, Mel",BritishGas
2023-02-13 12:14:18+00:00,1625106087593803777,"IBPS-SO Interview Program. At All VANIK CRP Centre |Starts From 13th FEB 23...

CONNECT WITH US FOR MORE QUERIES..📱8338050077 || 📱 8093556677. https://t.co/Ttxws4yqgF",sonalisa_nayak
2023-02-13 12:13:59+00:00,1625106004588347392,"Gentle reminder for Taxpayers filing monthly #GSTR_6

For any queries, write to us at info@professionaliance.com or call us at +91 6386 494 448

counting #gstupdates #gstindia #ca #gstr #india #icai #charteredaccountant #finance #accountant #taxes  #professionaliance https://t.co/9Rum9Xd9DS",Professionalia2
2023-02-13 12:13:57+00:00,1625105997210566656,"@ManwaraR @NamshiDotCom Hello, Please clarify your query and contact us via DM so that we can help you fully, Thanks",Namshicares
2023-02-13 12:13:56+00:00,1625105995151343616,"Should there be any items left, the CSSC will be selling these at Sunken Garden.

For queries and concerns, kindly send us a message or contact Francheska Nicole.

#CSabayCSabay",upcssc
2023-02-13 12:13:34+00:00,1625105900280201216,"@Alijonjafri313 Our IT Team are working hard to get this fixed. If there's anything I can help with, please send a DM with your query, your policy number, postcode &amp; your contact number/email address. Take care ~ Ruth 2/2 https://t.co/LtbHi9YtZg",axainsurance
2023-02-13 12:13:30+00:00,1625105883268251648,"@vm__one Query 
115 sq ft room size, live near drain, budget 45k 
Q1 Split Ac or Window Ac ?
Q2 Inverter or non Inverter ? (No direct sunlight, 95% air sealed, live near drain )
Q2 Which AC model u recommend for my home ?",himanshu27795
2023-02-13 12:13:19+00:00,1625105838602956800,"@Josephkv9 Hi, this is certainly not the experience we would want you to have. We have made a note of your query and shall revert to you with an update in 2 working days. Appreciate your patience in the interim. Regards, Team BFL",Bajaj_Finance
2023-02-13 12:13:19+00:00,1625105837265141763,"Congratulations to dear Honda customer to purchase your new vehicle 🤗🤗
Ashoka Honda famliy if any query call us..
Ashoka Honda Dhampur..8191801075,8192801075
Ashoka Honda Afzalgarh..8533832999

https://t.co/YO8C6bncz4 Dear customer on joining https://t.co/AUAXmxvUAQ",HondaAshoka
2023-02-13 12:13:18+00:00,1625105833997774849,"@Nitish99094728 Hi, we do understand your grievance and we are working towards it as a priority. Please stay assured, your query will be resolved at the earliest.",boAtSupport1
2023-02-13 12:13:15+00:00,1625105822534574080,"Mark more nodes with attribute no_query_jumble

https://t.co/1hXYtXirrH",pg_commits
2023-02-13 12:13:09+00:00,1625105797096124428,"remove_rel_from_query() must clean up PlaceHolderVar.phrels fields.

https://t.co/dHo5f826Yr",pg_commits
2023-02-13 12:13:09+00:00,1625105794621489152,"@BobHopeschin Hey there, we've dropped you a DM with an answer to your query, we look forward to hearing from you! 🙂",JustEatUK
2023-02-13 12:13:04+00:00,1625105775017472000,"@SuyashMD_123 Hi, Thank you so much for your time on the call. Hope we have been able to address all your queries.",_groww
2023-02-13 12:13:02+00:00,1625105766259515394,"@cazard87 HI Caz. You can read FAQS on platelet donation here https://t.co/YoE1i9QZNw
If you have any further queries please feel free to send us a DM - Sharon",GiveBloodNHS
2023-02-13 12:12:44+00:00,1625105692691423232,"@gauravsri123 Dear Customer,
We are sorry for the inconvenience caused to you.
We request you to direct message us and elaborate your query so that we can assist you further.",HomeCentreIndia
2023-02-13 12:12:36+00:00,1625105658751385601,"Congratulations to dear Honda customer to purchase your new vehicle 🤗🤗
Ashoka Honda famliy if any query call us..
Ashoka Honda Dhampur..8191801075,8192801075
Ashoka Honda Afzalgarh..8533832999
Ashoka Honda Nehtaur...8171231673

https://t.co/YO8C6bncz4 Dear customer on joining https://t.co/E7im5lJ62f",HondaAshoka
2023-02-13 12:12:20+00:00,1625105592582033409,"@Karanje41764041 Hi Karanjeet, we hate disappointing you. Please elaborate your concern along with the query reference no. (if any)/ registered mobile number via DM so that we may assist you in a better way. Thanks! https://t.co/BEb65hc2Id",paytmbankcare
2023-02-13 12:12:14+00:00,1625105567264960513,"@CM_LINEHAUL365 Hi @CM_LINEHAUL365, please DM us a brief description of your query. ^TZ",TelkomZA
2023-02-13 12:11:56+00:00,1625105490131955714,"Congratulations to dear Honda customer to purchase your new vehicle 🤗🤗
Ashoka Honda famliy if any query call us..
Ashoka Honda Dhampur..8191801075,8192801075
Ashoka Honda Afzalgarh..8533832999
Ashoka Honda Nehtaur...8171231673

https://t.co/YO8C6bncz4 Dear customer on joining https://t.co/XGVEsvT8UK",HondaAshoka
2023-02-13 12:11:30+00:00,1625105381885091840,@connor_mc_d looks like it's an intersect query question in diagram :-),ashifzubair
2023-02-13 12:11:25+00:00,1625105358695071745,@CASumitGupta5 Thank you for contacting Protean (formerly NSDL e-Gov). We request you to submit your query along with required details at https://t.co/nEPkJYCgGF or you may also write to us at tininfo@proteantech.in. Our team will investigate and revert you shortly on the email ID provided.,Protean_Tech
2023-02-13 12:11:03+00:00,1625105265849933824,"@ArunSinghDeval1 Dear consumer, 
As per our telephonic conversation your query has been resolved  by us. In case If you have any further question for us please feel free to revert or call us on 18001806045 

-Team JDVVNL",ccc_jdvvnl
2023-02-13 12:11:00+00:00,1625105255309492224,"“He was later asked about the allegations levelled against him, but he denied. My daughter was then asked and she narrated the same experience she told us at home. 

“The driver couldn’t say anything other than to query: `me’? `me’?, `me’?",The_Nemzy
